"CountryCode","SeriesCode","DESCRIPTION",
"SYC","SP.DYN.CBRT.IN","Data source: National Bureau of Statistics",
"SYC","SP.POP.GROW","Data source: National Bureau of Statistics",
"SYC","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SYC","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYC","SP.DYN.TFRT.IN","Data source: National Bureau of Statistics",
"SYR","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SYR","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SYR","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SYR","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. The estimates for the Syrian Arab Republic include Palestinian refugees registered by UNRWA.",
"SYR","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SYR","IT.NET.BBND","Syrian Telecommunications Establishment (STE).",
"SYR","IT.CEL.SETS.P2","Syrian Telecommunications Establishment (STE).",
"SYR","NE.CON.PRVT.PP.KD","Estimates are based on regression.",
"SYR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SYR","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SYR","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SYR","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SYR","NE.CON.PRVT.PP.CD","Estimates are based on regression.",
"SYR","ST.INT.ARVL","Arrivals of non-resident tourists in all types of accommodation establishments. 2000-2011: including the nationals residing abroad. 2008: the Iraqi nationals are included from 2008 only and they have been excluded in the previous years (from the beginning of 2008, they have to require a visa to enter Syria; if they arrived previously to this date, it is considered that they staid for a period longer than a year, becoming residents).",
"SYR","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2018 are World Bank staff estimates based on the original terms of the loans. Long-term private nonguaranteed debt data are not available. Short-term debt for 2018 is based on data from the BIS.",
"SYR","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SYR","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SYR","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","IT.CEL.SETS","Syrian Telecommunications Establishment (STE).",
"SYR","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SYR","IT.MLT.MAIN","Syrian Telecommunications Establishment (STE).",
"SYR","IT.MLT.MAIN.P2","Syrian Telecommunications Establishment (STE).",
"SYR","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SYR","MS.MIL.XPND.CD","1960-1969 & 1986-1992 SIPRI estimates.",
"SYR","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SYR","IT.NET.USER.ZS","Syrian Telecommunications Establishment (STE).",
"SYR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SYR","IT.NET.BBND.P2","Syrian Telecommunications Establishment (STE).",
"SYR","SM.POP.REFG","Figures include Palestinian refugees under the mandate of the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) which are not included in statistics from the United Nations Office of the High Commissioner for Refugees (UNHCR).",
"SYR","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SYR","ST.INT.DPRT","Departures - trips abroad by resident tourists.",
"SYR","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SYR","MS.MIL.XPND.ZS","1990-1992 SIPRI estimates.",
"SYR","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SYR","MS.MIL.XPND.CN","1960-1969 & 1986-1992 SIPRI estimates.",
"SYR","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SYR","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SYR","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TCA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TCA","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCA","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"TCA","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TCA","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"TCA","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TCA","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"TCA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCA","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"TCA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCA","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"TCA","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"TCA","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"TCA","ST.INT.ARVL","Arrivals of non-resident tourists at national borders.",
"TCD","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TCD","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCD","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TCD","SM.POP.NETM","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TCD","ST.INT.XPND.CD","Compiled from data reported by the Central Bank. Source: ""Banque des Etats de l'Afrique Centrale (B.E.A.C.)""",
"TCD","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCD","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TCD","IT.CEL.SETS","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TCD","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"TCD","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TCD","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Arrivals by air.",
"TCD","ST.INT.TVLX.CD","Compiled from data reported by the Central Bank.",
"TCD","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TCD","IT.MLT.MAIN.P2","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TCD","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TCD","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2018 are World Bank staff estimates based on the original terms of the loans. Long-term private nonguaranteed debt data are not available. Short-term debt data for 2018 is based on data from the BIS. Data include the effects of HIPC debt relief.",
"TCD","ST.INT.DPRT","Departures - trips abroad by resident visitors.",
"TCD","IT.CEL.SETS.P2","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TCD","ST.INT.TVLR.CD","Compiled from data reported by the Central Bank.",
"TCD","ST.INT.RCPT.CD","Compiled from data reported by the Central Bank. Source: ""Banque des Etats de l'Afrique Centrale (B.E.A.C.)""",
"TCD","IT.NET.USER.ZS","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TCD","IT.MLT.MAIN","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TCD","ST.INT.TRNX.CD","Compiled from data reported by the Central Bank.",
"TCD","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TCD","ST.INT.TRNR.CD","Compiled from data reported by the Central Bank.",
"TCD","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TCD","IT.NET.BBND.P2","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TCD","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TCD","IT.NET.BBND","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TGO","ST.INT.ARVL","Arrivals of non-resident tourists in hotels and similar establishments.",
"TGO","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
